phrase ids,sentiment values,score
116524,0.40278,2
116525,0.54167,2
116526,0.52778,2
116527,0.48611,2
116528,0.5,2
116529,0.41667,2
116530,0.58333,2
116531,0.29167,1
116532,0.63889,3
116533,0.77778,3
116534,0.47222,2
116535,0.55556,2
116536,0.58333,2
116537,0.61111,3
116538,0.59722,2
116539,0.5,2
116540,0.5,2
116541,0.48611,2
116542,0.47222,2
116543,0.61111,3
116544,0.55556,2
116545,0.72222,3
116546,0.56944,2
116547,0.5,2
116548,0.52778,2
116549,0.55556,2
116550,0.55556,2
116551,0.65278,3
116552,0.26389,1
116553,0.5,2
116554,0.5,2
116555,0.51389,2
116556,0.43056,2
116557,0.5,2
116558,0.61111,3
116559,0.5,2
116560,0.52778,2
116561,0.59722,2
116562,0.68056,3
116563,0.5,2
116564,0.56944,2
116565,0.83333,4
116566,0.80556,4
116567,0.47222,2
116568,0.5,2
116569,0.58333,2
116570,0.76389,3
116571,0.59722,2
116572,0.48611,2
116573,0.44444,2
116574,0.5,2
116575,0.66667,3
116576,0.76389,3
116577,0.16667,0
116578,0.25,1
116579,0.40278,2
116580,0.48611,2
116581,0.84722,4
116582,0.80556,4
116583,0.79167,3
116584,0.75,3
116585,0.81944,4
116586,0.66667,3
116587,0.58333,2
116588,0.38889,1
116589,0.47222,2
116590,0.33333,1
116591,0.31944,1
116592,0.63889,3
116593,0.5,2
116594,0.5,2
116595,0.52778,2
116596,0.98611,4
116597,0.47222,2
116598,0.625,3
116599,0.66667,3
116600,0.47222,2
116601,0.5,2
116602,0.5,2
116603,0.59722,2
116604,0.38889,1
116605,0.41667,2
116606,0.5,2
116607,0.51389,2
116608,0.43056,2
116609,0.40278,2
116610,0.30556,1
116611,0.20833,1
116612,0.30556,1
116613,0.34722,1
116614,0.375,1
116615,0.43056,2
116616,0.5,2
116617,0.20833,1
116618,0.51389,2
116619,0.5,2
116620,0.51389,2
116621,0.59722,2
116622,0.66667,3
116623,0.61111,3
116624,0.5,2
116625,0.18056,0
116626,0.44444,2
116627,0.29167,1
116628,0.66667,3
116629,0.77778,3
116630,0.5,2
116631,0.58333,2
116632,0.70833,3
116633,0.44444,2
116634,0.55556,2
116635,0.63889,3
116636,0.58333,2
116637,0.81944,4
116638,0.83333,4
116639,0.66667,3
116640,0.68056,3
116641,0.68056,3
116642,0.72222,3
116643,0.77778,3
116644,0.84722,4
116645,0.72222,3
116646,0.52778,2
116647,0.5,2
116648,0.55556,2
116649,0.29167,1
116650,0.75,3
116651,0.38889,1
116652,0.73611,3
116653,0.5,2
116654,0.36111,1
116655,0.56944,2
116656,0.40278,2
116657,0.55556,2
116658,0.65278,3
116659,0.61111,3
116660,0.47222,2
116661,0.51389,2
116662,0.375,1
116663,0.29167,1
116664,0.61111,3
116665,0.75,3
116666,0.84722,4
116667,0.77778,3
116668,0.66667,3
116669,0.5,2
116670,0.55556,2
116671,0.68056,3
116672,0.5,2
116673,0.5,2
116674,0.77778,3
116675,0.73611,3
116676,0.83333,4
116677,0.79167,3
116678,0.73611,3
116679,0.79167,3
116680,0.79167,3
116681,0.70833,3
116682,0.68056,3
116683,0.70833,3
116684,0.66667,3
116685,0.84722,4
116686,0.59722,2
116687,0.61111,3
116688,0.72222,3
116689,0.69444,3
116690,0.5,2
116691,0.5,2
116692,0.29167,1
116693,0.33333,1
116694,0.38889,1
116695,0.45833,2
116696,0.63889,3
116697,0.48611,2
116698,0.59722,2
116699,0.58333,2
116700,0.58333,2
116701,0.56944,2
116702,0.055556,0
116703,0.40278,2
116704,0.56944,2
116705,0.5,2
116706,0.43056,2
116707,0.79167,3
116708,0.58333,2
116709,0.59722,2
116710,0.31944,1
116711,0.22222,1
116712,0.5,2
116713,0.5,2
116714,0.625,3
116715,0.56944,2
116716,0.69444,3
116717,0.5,2
116718,0.38889,1
116719,0.41667,2
116720,0.45833,2
116721,0.54167,2
116722,0.5,2
116723,0.69444,3
116724,0.68056,3
116725,0.63889,3
116726,0.59722,2
116727,0.84722,4
116728,0.70833,3
116729,0.54167,2
116730,0.70833,3
116731,0.77778,3
116732,0.73611,3
116733,0.65278,3
116734,0.65278,3
116735,0.76389,3
116736,0.48611,2
116737,0.80556,4
116738,0.5,2
116739,0.44444,2
116740,0.65278,3
116741,0.5,2
116742,0.5,2
116743,0.5,2
116744,0.70833,3
116745,0.51389,2
116746,0.55556,2
116747,0.5,2
116748,0.5,2
116749,0.5,2
116750,0.55556,2
116751,0.5,2
116752,0.5,2
116753,0.80556,4
116754,0.51389,2
116755,0.22222,1
116756,0.41667,2
116757,0.73611,3
116758,0.75,3
116759,0.80556,4
116760,0.54167,2
116761,0.52778,2
116762,0.48611,2
116763,0.47222,2
116764,0.54167,2
116765,0.33333,1
116766,0.5,2
116767,0.5,2
116768,0.66667,3
116769,0.51389,2
116770,0.59722,2
116771,0.5,2
116772,0.70833,3
116773,0.51389,2
116774,0.25,1
116775,0.19444,0
116776,0.16667,0
116777,0.40278,2
116778,0.5,2
116779,0.375,1
116780,0.55556,2
116781,0.56944,2
116782,0.5,2
116783,0.5,2
116784,0.47222,2
116785,0.55556,2
116786,0.5,2
116787,0.41667,2
116788,0.48611,2
116789,0.66667,3
116790,0.75,3
116791,0.44444,2
116792,0.61111,3
116793,0.5,2
116794,0.31944,1
116795,0.5,2
116796,0.5,2
116797,0.5,2
116798,0.5,2
116799,0.5,2
116800,0.5,2
116801,0.59722,2
116802,0.66667,3
116803,0.55556,2
116804,0.625,3
116805,0.41667,2
116806,0.45833,2
116807,0.65278,3
116808,0.70833,3
116809,0.81944,4
116810,0.86111,4
116811,0.083333,0
116812,0.097222,0
116813,0.5,2
116814,0.5,2
116815,0.70833,3
116816,0.48611,2
116817,0.55556,2
116818,0.56944,2
116819,0.625,3
116820,0.75,3
116821,0.5,2
116822,0.76389,3
116823,0.63889,3
116824,0.59722,2
116825,0.5,2
116826,0.55556,2
116827,0.5,2
116828,0.34722,1
116829,0.38889,1
116830,0.52778,2
116831,0.5,2
116832,0.5,2
116833,0.58333,2
116834,0.48611,2
116835,0.44444,2
116836,0.52778,2
116837,0.55556,2
116838,0.5,2
116839,0.65278,3
116840,0.5,2
116841,0.54167,2
116842,0.66667,3
116843,0.48611,2
116844,0.73611,3
116845,0.81944,4
116846,0.75,3
116847,0.83333,4
116848,0.34722,1
116849,0.5,2
116850,0.38889,1
116851,0.65278,3
116852,0.5,2
116853,0.68056,3
116854,0.86111,4
116855,0.44444,2
116856,0.41667,2
116857,0.58333,2
116858,0.45833,2
116859,0.45833,2
116860,0.29167,1
116861,0.15278,0
116862,0.5,2
116863,0.73611,3
116864,0.58333,2
116865,0.76389,3
116866,0.79167,3
116867,0.70833,3
116868,0.65278,3
116869,0.86111,4
116870,0.86111,4
116871,0.88889,4
116872,0.86111,4
116873,0.86111,4
116874,0.66667,3
116875,0.68056,3
116876,0.83333,4
116877,0.875,4
116878,0.75,3
116879,0.72222,3
116880,0.63889,3
116881,0.68056,3
116882,0.70833,3
116883,0.70833,3
116884,0.48611,2
116885,0.5,2
116886,0.61111,3
116887,0.52778,2
116888,0.5,2
116889,0.56944,2
116890,0.76389,3
116891,0.36111,1
116892,0.11111,0
116893,0.5,2
116894,0.625,3
116895,0.5,2
116896,0.43056,2
116897,0.30556,1
116898,0.25,1
116899,0.16667,0
116900,0.11111,0
116901,0.22222,1
116902,0.40278,2
116903,0.38889,1
116904,0.16667,0
116905,0.23611,1
116906,0.20833,1
116907,0.48611,2
116908,0.38889,1
116909,0.27778,1
116910,0.27778,1
116911,0.27778,1
116912,0.43056,2
116913,0.59722,2
116914,0.22222,1
116915,0.54167,2
116916,0.63889,3
116917,0.5,2
116918,0.5,2
116919,0.5,2
116920,0.40278,2
116921,0.70833,3
116922,0.72222,3
116923,0.66667,3
116924,0.59722,2
116925,0.44444,2
116926,0.33333,1
116927,0.30556,1
116928,0.38889,1
116929,0.23611,1
116930,0.22222,1
116931,0.45833,2
116932,0.5,2
116933,0.5,2
116934,0.41667,2
116935,0.56944,2
116936,0.55556,2
116937,0.81944,4
116938,0.23611,1
116939,0.45833,2
116940,0.33333,1
116941,0.41667,2
116942,0.55556,2
116943,0.55556,2
116944,0.61111,3
116945,0.68056,3
116946,0.45833,2
116947,0.625,3
116948,0.44444,2
116949,0.5,2
116950,0.5,2
116951,0.625,3
116952,0.76389,3
116953,0.59722,2
116954,0.44444,2
116955,0.54167,2
116956,0.45833,2
116957,0.47222,2
116958,0.34722,1
116959,0.51389,2
116960,0.5,2
116961,0.5,2
116962,0.58333,2
116963,0.55556,2
116964,0.76389,3
116965,0.52778,2
116966,0.48611,2
116967,0.5,2
116968,0.375,1
116969,0.5,2
116970,0.5,2
116971,0.5,2
116972,0.26389,1
116973,0.41667,2
116974,0.59722,2
116975,0.54167,2
116976,0.45833,2
116977,0.31944,1
116978,0.55556,2
116979,0.5,2
116980,0.43056,2
116981,0.19444,0
116982,0.18056,0
116983,0.5,2
116984,0.27778,1
116985,0.5,2
116986,0.61111,3
116987,0.76389,3
116988,0.58333,2
116989,0.22222,1
116990,0.625,3
116991,0.66667,3
116992,0.68056,3
116993,0.5,2
116994,0.63889,3
116995,0.48611,2
116996,0.77778,3
116997,0.5,2
116998,0.54167,2
116999,0.5,2
117000,0.66667,3
117001,0.45833,2
117002,0.5,2
117003,0.48611,2
117004,0.55556,2
117005,0.43056,2
117006,0.44444,2
117007,0.47222,2
117008,0.47222,2
117009,0.47222,2
117010,0.68056,3
117011,0.51389,2
117012,0.68056,3
117013,0.48611,2
117014,0.48611,2
117015,0.38889,1
117016,0.40278,2
117017,0.48611,2
117018,0.5,2
117019,0.63889,3
117020,0.65278,3
117021,0.72222,3
117022,0.48611,2
117023,0.61111,3
117024,0.625,3
117025,0.625,3
117026,0.70833,3
117027,0.5,2
117028,0.5,2
117029,0.23611,1
117030,0.5,2
117031,0.5,2
117032,0.31944,1
117033,0.41667,2
117034,0.45833,2
117035,0.65278,3
117036,0.33333,1
117037,0.45833,2
117038,0.54167,2
117039,0.5,2
117040,0.25,1
117041,0.59722,2
117042,0.73611,3
117043,0.72222,3
117044,0.5,2
117045,0.70833,3
117046,0.63889,3
117047,0.65278,3
117048,0.69444,3
117049,0.40278,2
117050,0.51389,2
117051,0.5,2
117052,0.5,2
117053,0.81944,4
117054,0.84722,4
117055,0.83333,4
117056,0.73611,3
117057,0.69444,3
117058,0.84722,4
117059,0.80556,4
117060,0.66667,3
117061,0.65278,3
117062,0.84722,4
117063,0.72222,3
117064,0.65278,3
117065,0.80556,4
117066,0.73611,3
117067,0.72222,3
117068,0.79167,3
117069,0.44444,2
117070,0.59722,2
117071,0.61111,3
117072,0.55556,2
117073,0.47222,2
117074,0.375,1
117075,0.5,2
117076,0.31944,1
117077,0.25,1
117078,0.19444,0
117079,0.41667,2
117080,0.5,2
117081,0.27778,1
117082,0.54167,2
117083,0.56944,2
117084,0.26389,1
117085,0.31944,1
117086,0.22222,1
117087,0.51389,2
117088,0.58333,2
117089,0.54167,2
117090,0.43056,2
117091,0.26389,1
117092,0.22222,1
117093,0.56944,2
117094,0.25,1
117095,0.34722,1
117096,0.73611,3
117097,0.65278,3
117098,0.58333,2
117099,0.45833,2
117100,0.61111,3
117101,0.45833,2
117102,0.23611,1
117103,0.5,2
117104,0.5,2
117105,0.5,2
117106,0.5,2
117107,0.44444,2
117108,0.48611,2
117109,0.5,2
117110,0.51389,2
117111,0.30556,1
117112,0.16667,0
117113,0.5,2
117114,0.55556,2
117115,0.45833,2
117116,0.47222,2
117117,0.5,2
117118,0.59722,2
117119,0.31944,1
117120,0.34722,1
117121,0.41667,2
117122,0.26389,1
117123,0.5,2
117124,0.5,2
117125,0.47222,2
117126,0.63889,3
117127,0.5,2
117128,0.44444,2
117129,0.13889,0
117130,0.66667,3
117131,0.5,2
117132,0.5,2
117133,0.72222,3
117134,0.61111,3
117135,0.58333,2
117136,0.31944,1
117137,0.44444,2
117138,0.54167,2
117139,0.47222,2
117140,0.38889,1
117141,0.15278,0
117142,0.5,2
117143,0.31944,1
117144,0.55556,2
117145,0.5,2
117146,0.58333,2
117147,0.875,4
117148,0.66667,3
117149,0.41667,2
117150,0.47222,2
117151,0.54167,2
117152,0.76389,3
117153,0.5,2
117154,0.58333,2
117155,0.44444,2
117156,0.58333,2
117157,0.5,2
117158,0.51389,2
117159,0.5,2
117160,0.5,2
117161,0.5,2
117162,0.51389,2
117163,0.51389,2
117164,0.88889,4
117165,0.84722,4
117166,0.19444,0
117167,0.86111,4
117168,0.66667,3
117169,0.77778,3
117170,0.76389,3
117171,0.80556,4
117172,0.55556,2
117173,0.5,2
117174,0.55556,2
117175,0.18056,0
117176,0.51389,2
117177,0.41667,2
117178,0.47222,2
117179,0.65278,3
117180,0.88889,4
117181,0.94444,4
117182,0.625,3
117183,0.19444,0
117184,0.45833,2
117185,0.55556,2
117186,0.44444,2
117187,0.56944,2
117188,0.65278,3
117189,0.29167,1
117190,0.27778,1
117191,0.30556,1
117192,0.5,2
117193,0.5,2
117194,0.5,2
117195,0.51389,2
117196,0.65278,3
117197,0.38889,1
117198,0.51389,2
117199,0.5,2
117200,0.31944,1
117201,0.30556,1
117202,0.20833,1
117203,0.56944,2
117204,0.27778,1
117205,0.58333,2
117206,0.51389,2
117207,0.58333,2
117208,0.58333,2
117209,0.5,2
117210,0.59722,2
117211,0.56944,2
117212,0.59722,2
117213,0.55556,2
117214,0.56944,2
117215,0.48611,2
117216,0.40278,2
117217,0.61111,3
117218,0.77778,3
117219,0.44444,2
117220,0.61111,3
117221,0.36111,1
117222,0.083333,0
117223,0.66667,3
117224,0.125,0
117225,0.083333,0
117226,0.45833,2
117227,0.5,2
117228,0.55556,2
117229,0.70833,3
117230,0.13889,0
117231,0.5,2
117232,0.47222,2
117233,0.45833,2
117234,0.75,3
117235,0.79167,3
117236,0.77778,3
117237,0.66667,3
117238,0.38889,1
117239,0.36111,1
117240,0.44444,2
117241,0.25,1
117242,0.30556,1
117243,0.66667,3
117244,0.29167,1
117245,0.26389,1
117246,0.56944,2
117247,0.29167,1
117248,0.375,1
117249,0.41667,2
117250,0.48611,2
117251,0.5,2
117252,0.055556,0
117253,0.26389,1
117254,0.375,1
117255,0.58333,2
117256,0.61111,3
117257,0.77778,3
117258,0.44444,2
117259,0.38889,1
117260,0.5,2
117261,0.45833,2
117262,0.63889,3
117263,0.69444,3
117264,0.47222,2
117265,0.66667,3
117266,0.44444,2
117267,0.58333,2
117268,0.45833,2
117269,0.55556,2
117270,0.40278,2
117271,0.5,2
117272,0.5,2
117273,0.58333,2
117274,0.76389,3
117275,0.70833,3
117276,0.65278,3
117277,0.25,1
117278,0.5,2
117279,0.76389,3
117280,0.41667,2
117281,0.26389,1
117282,0.5,2
117283,0.375,1
117284,0.33333,1
117285,0.5,2
117286,0.56944,2
117287,0.65278,3
117288,0.48611,2
117289,0.58333,2
117290,0.29167,1
117291,0.66667,3
117292,0.5,2
117293,0.54167,2
117294,0.58333,2
117295,0.72222,3
117296,0.47222,2
117297,0.55556,2
117298,0.45833,2
117299,0.56944,2
117300,0.625,3
117301,0.55556,2
117302,0.19444,0
117303,0.5,2
117304,0.5,2
117305,0.56944,2
117306,0.45833,2
117307,0.56944,2
117308,0.63889,3
117309,0.61111,3
117310,0.5,2
117311,0.5,2
117312,0.5,2
117313,0.83333,4
117314,0.51389,2
117315,0.44444,2
117316,0.34722,1
117317,0.47222,2
117318,0.66667,3
117319,0.55556,2
117320,0.5,2
117321,0.5,2
117322,0.58333,2
117323,0.66667,3
117324,0.58333,2
117325,0.66667,3
117326,0.76389,3
117327,0.65278,3
117328,0.66667,3
117329,0.61111,3
117330,0.75,3
117331,0.83333,4
117332,0.83333,4
117333,0.84722,4
117334,0.66667,3
117335,0.5,2
117336,0.45833,2
117337,0.5,2
117338,0.38889,1
117339,0.48611,2
117340,0.59722,2
117341,0.79167,3
117342,0.68056,3
117343,0.61111,3
117344,0.54167,2
117345,0.43056,2
117346,0.38889,1
117347,0.40278,2
117348,0.31944,1
117349,0.16667,0
117350,0.15278,0
117351,0.25,1
117352,0.58333,2
117353,0.56944,2
117354,0.43056,2
117355,0.83333,4
117356,0.80556,4
117357,0.61111,3
117358,0.66667,3
117359,0.63889,3
117360,0.80556,4
117361,0.875,4
117362,0.58333,2
117363,0.52778,2
117364,0.20833,1
117365,0.58333,2
117366,0.55556,2
117367,0.69444,3
117368,0.75,3
117369,0.45833,2
117370,0.63889,3
117371,0.40278,2
117372,0.56944,2
117373,0.41667,2
117374,0.48611,2
117375,0.625,3
117376,0.61111,3
117377,0.54167,2
117378,0.5,2
117379,0.5,2
117380,0.5,2
117381,0.5,2
117382,0.5,2
117383,0.63889,3
117384,0.44444,2
117385,0.38889,1
117386,0.41667,2
117387,0.625,3
117388,0.44444,2
117389,0.44444,2
117390,0.65278,3
117391,0.38889,1
117392,0.5,2
117393,0.5,2
117394,0.5,2
117395,0.44444,2
117396,0.5,2
117397,0.625,3
117398,0.30556,1
117399,0.61111,3
117400,0.5,2
117401,0.5,2
117402,0.5,2
117403,0.51389,2
117404,0.44444,2
117405,0.44444,2
117406,0.069444,0
117407,0.59722,2
117408,0.5,2
117409,0.48611,2
117410,0.43056,2
117411,0.56944,2
117412,0.45833,2
117413,0.44444,2
117414,0.44444,2
117415,0.55556,2
117416,0.5,2
117417,0.40278,2
117418,0.5,2
117419,0.56944,2
117420,0.27778,1
117421,0.43056,2
117422,0.45833,2
117423,0.625,3
117424,0.29167,1
117425,0.51389,2
117426,0.72222,3
117427,0.55556,2
117428,0.625,3
117429,0.47222,2
117430,0.61111,3
117431,0.38889,1
117432,0.5,2
117433,0.625,3
117434,0.66667,3
117435,0.5,2
117436,0.43056,2
117437,0.72222,3
117438,0.58333,2
117439,0.625,3
117440,0.55556,2
117441,0.73611,3
117442,0.73611,3
117443,0.31944,1
117444,0.76389,3
117445,0.5,2
117446,0.23611,1
117447,0.5,2
117448,0.65278,3
117449,0.77778,3
117450,0.625,3
117451,0.5,2
117452,0.55556,2
117453,0.69444,3
117454,0.38889,1
117455,0.55556,2
117456,0.16667,0
117457,0.38889,1
117458,0.61111,3
117459,0.29167,1
117460,0.44444,2
117461,0.80556,4
117462,0.47222,2
117463,0.31944,1
117464,0.54167,2
117465,0.5,2
117466,0.055556,0
117467,0.15278,0
117468,0.52778,2
117469,0.51389,2
117470,0.51389,2
117471,0.58333,2
117472,0.75,3
117473,0.875,4
117474,0.55556,2
117475,0.59722,2
117476,0.5,2
117477,0.5,2
117478,0.63889,3
117479,0.5,2
117480,0.52778,2
117481,0.5,2
117482,0.51389,2
117483,0.79167,3
117484,0.54167,2
117485,0.58333,2
117486,0.58333,2
117487,0.76389,3
117488,0.81944,4
117489,0.52778,2
117490,0.52778,2
117491,0.56944,2
117492,0.5,2
117493,0.47222,2
117494,0.36111,1
117495,0.43056,2
117496,0.25,1
117497,0.5,2
117498,0.70833,3
117499,0.70833,3
117500,0.29167,1
117501,0.15278,0
117502,0.27778,1
117503,0.33333,1
117504,0.55556,2
117505,0.68056,3
117506,0.45833,2
117507,0.5,2
117508,0.68056,3
117509,0.41667,2
117510,0.43056,2
117511,0.66667,3
117512,0.52778,2
117513,0.47222,2
117514,0.5,2
117515,0.59722,2
117516,0.73611,3
117517,0.38889,1
117518,0.52778,2
117519,0.52778,2
117520,0.47222,2
117521,0.65278,3
117522,0.58333,2
117523,0.38889,1
117524,0.43056,2
117525,0.47222,2
117526,0.69444,3
117527,0.5,2
117528,0.51389,2
117529,0.5,2
117530,0.51389,2
117531,0.5,2
117532,0.47222,2
117533,0.56944,2
117534,0.45833,2
117535,0.5,2
117536,0.56944,2
117537,0.51389,2
117538,0.55556,2
117539,0.5,2
117540,0.15278,0
117541,0.54167,2
117542,0.33333,1
117543,0.5,2
117544,0.59722,2
117545,0.56944,2
117546,0.56944,2
117547,0.43056,2
117548,0.5,2
117549,0.5,2
117550,0.52778,2
117551,0.54167,2
117552,0.48611,2
117553,0.48611,2
117554,0.36111,1
117555,0.41667,2
117556,0.55556,2
117557,0.56944,2
117558,0.069444,0
117559,0.041667,0
117560,0.61111,3
117561,0.70833,3
117562,0.23611,1
117563,0.86111,4
117564,0.90278,4
117565,0.61111,3
117566,0.5,2
117567,0.44444,2
117568,0.58333,2
117569,0.51389,2
117570,0.45833,2
117571,0.48611,2
117572,0.375,1
117573,0.59722,2
117574,0.38889,1
117575,0.375,1
117576,0.22222,1
117577,0.5,2
117578,0.58333,2
117579,0.5,2
117580,0.5,2
117581,0.47222,2
117582,0.58333,2
117583,0.13889,0
117584,0.25,1
117585,0.5,2
117586,0.41667,2
117587,0.125,0
117588,0.43056,2
117589,0.5,2
117590,0.47222,2
117591,0.5,2
117592,0.625,3
117593,0.27778,1
117594,0.45833,2
117595,0.5,2
117596,0.5,2
117597,0.44444,2
117598,0.36111,1
117599,0.5,2
117600,0.40278,2
117601,0.625,3
117602,0.66667,3
117603,0.63889,3
117604,0.5,2
117605,0.33333,1
117606,0.47222,2
117607,0.5,2
117608,0.75,3
117609,0.51389,2
117610,0.65278,3
117611,0.79167,3
117612,0.66667,3
117613,0.58333,2
117614,0.55556,2
117615,0.61111,3
117616,0.55556,2
117617,0.5,2
117618,0.40278,2
117619,0.5,2
117620,0.40278,2
117621,0.29167,1
117622,0.15278,0
117623,0.5,2
117624,0.083333,0
117625,0.44444,2
117626,0.40278,2
117627,0.44444,2
117628,0.5,2
117629,0.48611,2
117630,0.44444,2
117631,0.52778,2
117632,0.5,2
117633,0.5,2
117634,0.73611,3
117635,0.61111,3
117636,0.5,2
117637,0.47222,2
117638,0.5,2
117639,0.51389,2
117640,0.58333,2
117641,0.70833,3
117642,0.77778,3
117643,0.75,3
117644,0.80556,4
117645,0.66667,3
117646,0.63889,3
117647,0.30556,1
117648,0.34722,1
117649,0.63889,3
117650,0.54167,2
117651,0.70833,3
117652,0.94444,4
117653,0.45833,2
117654,0.375,1
117655,0.36111,1
117656,0.26389,1
117657,0.47222,2
117658,0.52778,2
117659,0.19444,0
117660,0.40278,2
117661,0.30556,1
117662,0.27778,1
117663,0.375,1
117664,0.36111,1
117665,0.58333,2
117666,0.5,2
117667,0.30556,1
117668,0.26389,1
117669,0.375,1
117670,0.38889,1
117671,0.55556,2
117672,0.68056,3
117673,0.63889,3
117674,0.5,2
117675,0.61111,3
117676,0.625,3
117677,0.72222,3
117678,0.75,3
117679,0.63889,3
117680,0.93056,4
117681,0.97222,4
117682,0.51389,2
117683,0.65278,3
117684,0.73611,3
117685,0.75,3
117686,0.75,3
117687,0.69444,3
117688,0.54167,2
117689,0.77778,3
117690,0.84722,4
117691,0.875,4
117692,0.98611,4
117693,0.69444,3
117694,0.875,4
117695,0.65278,3
117696,0.86111,4
117697,0.47222,2
117698,0.59722,2
117699,0.27778,1
117700,0.58333,2
117701,0.52778,2
117702,0.54167,2
117703,0.68056,3
117704,0.70833,3
117705,0.63889,3
117706,0.54167,2
117707,0.52778,2
117708,0.5,2
117709,0.65278,3
117710,0.5,2
117711,0.5,2
117712,0.375,1
117713,0.54167,2
117714,0.75,3
117715,0.68056,3
117716,0.58333,2
117717,0.625,3
117718,0.66667,3
117719,0.66667,3
117720,0.5,2
117721,0.5,2
117722,0.58333,2
117723,0.36111,1
117724,0.5,2
117725,0.23611,1
117726,0.47222,2
117727,0.72222,3
117728,0.48611,2
117729,0.61111,3
117730,0.34722,1
117731,0.58333,2
117732,0.51389,2
117733,0.5,2
117734,0.5,2
117735,0.52778,2
117736,0.61111,3
117737,0.56944,2
117738,0.58333,2
117739,0.66667,3
117740,0.72222,3
117741,0.51389,2
117742,0.43056,2
117743,0.27778,1
117744,0.16667,0
117745,0.30556,1
117746,0.61111,3
117747,0.34722,1
117748,0.38889,1
117749,0.44444,2
117750,0.5,2
117751,0.36111,1
117752,0.48611,2
117753,0.22222,1
117754,0.51389,2
117755,0.58333,2
117756,0.44444,2
117757,0.51389,2
117758,0.55556,2
117759,0.72222,3
117760,0.625,3
117761,0.86111,4
117762,0.5,2
117763,0.5,2
117764,0.5,2
117765,0.55556,2
117766,0.47222,2
117767,0.56944,2
117768,0.5,2
117769,0.61111,3
117770,0.63889,3
117771,0.55556,2
117772,0.61111,3
117773,0.51389,2
117774,0.48611,2
117775,0.5,2
117776,0.61111,3
117777,0.5,2
117778,0.5,2
117779,0.5,2
117780,0.5,2
117781,0.55556,2
117782,0.51389,2
117783,0.75,3
117784,0.76389,3
117785,0.5,2
117786,0.23611,1
117787,0.33333,1
117788,0.41667,2
117789,0.5,2
117790,0.63889,3
117791,0.47222,2
117792,0.58333,2
117793,0.51389,2
117794,0.5,2
117795,0.30556,1
117796,0.31944,1
117797,0.5,2
117798,0.47222,2
117799,0.55556,2
117800,0.58333,2
117801,0.5,2
117802,0.48611,2
117803,0.41667,2
117804,0.40278,2
117805,0.43056,2
117806,0.5,2
117807,0.44444,2
117808,0.59722,2
117809,0.36111,1
117810,0.80556,4
117811,0.40278,2
117812,0.48611,2
117813,0.5,2
117814,0.27778,1
117815,0.29167,1
117816,0.65278,3
117817,0.48611,2
117818,0.45833,2
117819,0.48611,2
117820,0.5,2
117821,0.5,2
117822,0.5,2
117823,0.48611,2
117824,0.5,2
117825,0.36111,1
117826,0.19444,0
117827,0.23611,1
117828,0.40278,2
117829,0.48611,2
117830,0.26389,1
117831,0.18056,0
117832,0.20833,1
117833,0.27778,1
117834,0.41667,2
117835,0.80556,4
117836,0.41667,2
117837,0.5,2
117838,0.69444,3
117839,0.80556,4
117840,0.5,2
117841,0.5,2
117842,0.52778,2
117843,0.72222,3
117844,0.48611,2
117845,0.33333,1
117846,0.5,2
117847,0.44444,2
117848,0.56944,2
117849,0.43056,2
117850,0.61111,3
117851,0.72222,3
117852,0.55556,2
117853,0.47222,2
117854,0.48611,2
117855,0.47222,2
117856,0.45833,2
117857,0.25,1
117858,0.31944,1
117859,0.29167,1
117860,0.59722,2
117861,0.63889,3
117862,0.76389,3
117863,0.56944,2
117864,0.36111,1
117865,0.59722,2
117866,0.33333,1
117867,0.61111,3
117868,0.59722,2
117869,0.34722,1
117870,0.44444,2
117871,0.56944,2
117872,0.51389,2
117873,0.625,3
117874,0.55556,2
117875,0.58333,2
